date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:25	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:25%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=1475&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/gfd77.gif	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/?amp)
12:54:26	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:26%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=1555&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/g8ba4.gif	(from https://www.top5arabcasinos.com/%d8%b7%d8%b1%d9%86%d9%8a%d8%a8/?amp)
12:54:27	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:27%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=1596&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/gaa51.gif	(from https://www.top5arabcasinos.com/backgammon/?amp)
12:54:28	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:28%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=1376&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/g9e99.gif	(from https://www.top5arabcasinos.com/poker/?amp)
12:54:29	0/-1	---M--	301	error ('')			https://www.top5arabcasinos.com/bet365	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/bet365.18d.delayed	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d9%84/?amp)
12:54:29	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:29%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=1522&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/g913d.gif	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d9%84/?amp)
12:54:30	24165/24165	---M--	200	added ('OK')	image/jpeg	etag:%227cc037e-5e65-59787052d9a35%22	https://www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-VPN-%d9%84%d9%84%d8%a7%d8%b9%d8%a8%d9%8a%d9%86-%d9%85%d9%86-%d8%a7%d9%84%d8%a5%d9%85%d8%a7%d8%b1%d8%a7%d8%aa-%d9%88%d9%82%d8%b7%d8%b1-%d9%88%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-VPN-%d9%84%d9%84%d8%a7%d8%b9%d8%a8%d9%8a%d9%86-%d9%85%d9%86-%d8%a7%d9%84%d8%a5%d9%85%d8%a7%d8%b1%d8%a7%d8%aa-%d9%88%d9%82%d8%b7%d8%b1-%d9%88%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9.jpg	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:31	75937/75937	---M--	200	added ('OK')	image/png	etag:%227cc018c-128a1-59c54f9841f57%22	https://www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-VPN.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-VPN.png	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:33	91993/91993	---M--	200	added ('OK')	image/jpeg	etag:%227cc06d2-16759-597872261645f%22	https://www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn.jpg	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Sep%202020%2009:54:32%20GMT	https://www.top5arabcasinos.com/?p=773	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/indexb648.html	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:34	54889/54889	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Sep%202020%2009:54:32%20GMT	https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/amp/	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/amp/index.html	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:35	28320/28320	---M--	200	added ('OK')	image/jpeg	etag:%227cc06e5-6ea0-597874737df72%22	https://www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%87%d9%84-%d8%aa%d9%82%d8%a8%d9%84-%d8%a7%d9%84%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88%d9%87%d8%a7%d8%aa-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d8%b0%d9%8a%d9%86-%d9%8a%d8%b3%d8%aa%d8%ae%d8%af%d9%85%d9%88%d9%86-VPN.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%87%d9%84-%d8%aa%d9%82%d8%a8%d9%84-%d8%a7%d9%84%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88%d9%87%d8%a7%d8%aa-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d8%b0%d9%8a%d9%86-%d9%8a%d8%b3%d8%aa%d8%ae%d8%af%d9%85%d9%88%d9%86-VPN.jpg	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:36	0/-1	---M--	301	error ('')			https://www.top5arabcasinos.com/bet365	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/bet365.195.delayed	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:36	11425/11425	---M--	200	added ('OK')	text/css	etag:%227c62b39-2ca1-5946858454e80%22	https://www.top5arabcasinos.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.13-9993131	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.minc270.css	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:37	4186/4186	---M--	200	added ('OK')	text/css	etag:%227c62b40-105a-58ac1e7924f80%22	https://www.top5arabcasinos.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=5.4.2	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-includes/js/mediaelement/wp-mediaelement.min7661.css	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:39	160453/160453	---M--	200	added ('OK')	application/javascript	etag:%227c62b4a-272c5-5946858454e80%22	https://www.top5arabcasinos.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.13-9993131	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-includes/js/mediaelement/mediaelement-and-player.minc270.js	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:39	1193/1193	---M--	200	added ('OK')	application/javascript	etag:%227c62b38-4a9-5942f1cbbd980%22	https://www.top5arabcasinos.com/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=5.4.2	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-includes/js/mediaelement/mediaelement-migrate.min7661.js	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:40	907/907	---M--	200	added ('OK')	application/javascript	etag:%227c62b42-38b-59c9d0f5b6640%22	https://www.top5arabcasinos.com/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=5.4.2	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-includes/js/mediaelement/wp-mediaelement.min7661.js	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:41	6256/6256	---M--	200	added ('OK')	application/javascript	etag:%227c62b45-1870-5946858454e80%22	https://www.top5arabcasinos.com/wp-includes/js/mediaelement/renderers/vimeo.min.js?ver=4.2.13-9993131	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-includes/js/mediaelement/renderers/vimeo.minc270.js	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:42	6285488/6285488	---M--	200	added ('OK')	video/mp4	etag:%227cc0891-5fe8b0-59787ed665d97%22	https://www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-VPN-%d9%84%d9%84%d8%a7%d8%b9%d8%a8%d9%8a%d9%86-%d9%85%d9%86-%d8%a7%d9%84%d8%a5%d9%85%d8%a7%d8%b1%d8%a7%d8%aa-%d9%88%d9%82%d8%b7%d8%b1-%d9%88%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9.mp4?_=1	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-VPN-%d9%84%d9%84%d8%a7%d8%b9%d8%a8%d9%8a%d9%86-%d9%85%d9%86-%d8%a7%d9%84%d8%a5%d9%85%d8%a7%d8%b1%d8%a7%d8%aa-%d9%88%d9%82%d8%b7%d8%b1-%d9%88%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9230a.mp4	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:42	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:42%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=759&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/g75db.gif	(from https://www.top5arabcasinos.com/%d8%a8%d9%8a%d8%aa%d9%83%d9%88%d9%8a%d9%86-%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88/?amp)
12:54:43	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:43%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=432&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/ge678.gif	(from https://www.top5arabcasinos.com/%d9%85%d9%83%d8%a7%d9%81%d8%a2%d8%aa-%d8%a7%d9%84%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88/?amp)
12:54:44	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:44%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=817&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/geee1.gif	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d8%a7%d9%84%d9%85%d8%a7%d9%84-%d8%a7%d9%84%d8%ad%d9%82%d9%8a%d9%82%d9%8a/?amp)
12:54:45	6285488/6285488	---M--	200	added ('OK')	video/mp4	etag:%227cc0891-5fe8b0-59787ed665d97%22	https://www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-VPN-%d9%84%d9%84%d8%a7%d8%b9%d8%a8%d9%8a%d9%86-%d9%85%d9%86-%d8%a7%d9%84%d8%a5%d9%85%d8%a7%d8%b1%d8%a7%d8%aa-%d9%88%d9%82%d8%b7%d8%b1-%d9%88%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9.mp4	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2019/11/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-VPN-%d9%84%d9%84%d8%a7%d8%b9%d8%a8%d9%8a%d9%86-%d9%85%d9%86-%d8%a7%d9%84%d8%a5%d9%85%d8%a7%d8%b1%d8%a7%d8%aa-%d9%88%d9%82%d8%b7%d8%b1-%d9%88%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9.mp4	(from https://www.top5arabcasinos.com/%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-vpn/)
12:54:45	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:45%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=468&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/gd7a8.gif	(from https://www.top5arabcasinos.com/%d8%a7%d9%84%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d8%a7%d9%84%d8%b3%d8%ad%d8%a8/?amp)
12:54:46	3882/3882	---M--	200	added ('OK')	text/javascript	etag:%22a9524ec6e689f7c9%22	https://cdn.ampproject.org/v0/amp-anim-0.1.js	/home/illuschwo/websites/top5arabcasinos.com/cdn.ampproject.org/v0/amp-anim-0.1.js	(from https://www.top5arabcasinos.com/payeer/amp/)
12:54:47	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:47%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=897&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/g3498.gif	(from https://www.top5arabcasinos.com/payeer/amp/)
12:54:48	0/-1	---M--	301	error ('')			https://www.top5arabcasinos.com/bet365	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/bet365.1a2.delayed	(from https://www.top5arabcasinos.com/category/%d8%b7%d8%b1%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%af%d9%81%d8%b9/)
12:54:48	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:48%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=842&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/g9a8a.gif	(from https://www.top5arabcasinos.com/astropay/amp/)
12:54:49	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:49%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=1122&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/ge1fb.gif	(from https://www.top5arabcasinos.com/ecopayz/amp/)
12:54:50	42722/42722	---MC-	200	added ('OK')	application/rss+xml	etag:%22dfc6f80d883bf620e8b449e8bd33bcfa%22	https://www.top5arabcasinos.com/category/%d8%b7%d8%b1%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%af%d9%81%d8%b9/feed/	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/category/%d8%b7%d8%b1%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%af%d9%81%d8%b9/feed/index.html	(from https://www.top5arabcasinos.com/category/%d8%b7%d8%b1%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%af%d9%81%d8%b9/)
12:54:50	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Sep%202020%2009:54:50%20GMT	https://pixel.wp.com/g.gif?v=ext&j=1%3A8.9.1&blog=167859852&post=1390&tz=3&srv=www.top5arabcasinos.com&host=www.top5arabcasinos.com&rand=RANDOM&ref=DOCUMENT_REFERRER	/home/illuschwo/websites/top5arabcasinos.com/pixel.wp.com/gd4c0.gif	(from https://www.top5arabcasinos.com/%d9%85%d9%82%d8%a7%d9%84%d8%a7%d8%aa-%d8%a7%d9%84%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88/?amp)
12:54:51	25441/25441	---M--	200	added ('OK')	image/jpeg	etag:%227ca33c6-6361-59dd05f412f3b%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/02/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%aa%d9%8f%d8%b9%d8%aa%d8%a8%d9%91%d9%8e%d8%b1-%d8%a3%d9%84%d8%b9%d8%a7%d8%a8-%d9%84%d8%a7%d9%8a%d9%81-%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d9%87%d9%8a-%d8%a7%d9%84%d8%a3%d9%81%d8%b6%d9%84%d8%9f.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/02/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%aa%d9%8f%d8%b9%d8%aa%d8%a8%d9%91%d9%8e%d8%b1-%d8%a3%d9%84%d8%b9%d8%a7%d8%a8-%d9%84%d8%a7%d9%8a%d9%81-%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d9%87%d9%8a-%d8%a7%d9%84%d8%a3%d9%81%d8%b6%d9%84%d8%9f.jpg	(from https://www.top5arabcasinos.com/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%aa%d9%8f%d8%b9%d8%aa%d8%a8%d9%91%d9%8e%d8%b1-%d8%a3%d9%84%d8%b9%d8%a7%d8%a8-%d9%84%d8%a7%d9%8a%d9%81-%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d9%87%d9%8a-%d8%a7%d9%84/)
12:54:52	0/-1	---M--	301	error ('')			https://www.top5arabcasinos.com/bet365	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/bet365.1a7.delayed	(from https://www.top5arabcasinos.com/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%aa%d9%8f%d8%b9%d8%aa%d8%a8%d9%91%d9%8e%d8%b1-%d8%a3%d9%84%d8%b9%d8%a7%d8%a8-%d9%84%d8%a7%d9%8a%d9%81-%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d9%87%d9%8a-%d8%a7%d9%84/)
12:54:53	18891/18891	---M--	200	added ('OK')	image/jpeg	etag:%227ca22e1-49cb-5a6b571cc1550%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/Marina-Bay-Sands-MBS.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/Marina-Bay-Sands-MBS.jpg	(from https://www.top5arabcasinos.com/marina-bay-sands-casino/)
12:54:54	46460/46460	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Sep%202020%2009:54:52%20GMT	https://www.top5arabcasinos.com/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%aa%d9%8f%d8%b9%d8%aa%d8%a8%d9%91%d9%8e%d8%b1-%d8%a3%d9%84%d8%b9%d8%a7%d8%a8-%d9%84%d8%a7%d9%8a%d9%81-%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d9%87%d9%8a-%d8%a7%d9%84/amp/	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%aa%d9%8f%d8%b9%d8%aa%d8%a8%d9%91%d9%8e%d8%b1-%d8%a3%d9%84%d8%b9%d8%a7%d8%a8-%d9%84%d8%a7%d9%8a%d9%81-%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d9%87%d9%8a-%d8%a7%d9%84/amp/index.html	(from https://www.top5arabcasinos.com/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%aa%d9%8f%d8%b9%d8%aa%d8%a8%d9%91%d9%8e%d8%b1-%d8%a3%d9%84%d8%b9%d8%a7%d8%a8-%d9%84%d8%a7%d9%8a%d9%81-%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d9%87%d9%8a-%d8%a7%d9%84/)
12:54:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Sep%202020%2009:54:52%20GMT	https://www.top5arabcasinos.com/?p=1026	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/index8285.html	(from https://www.top5arabcasinos.com/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%aa%d9%8f%d8%b9%d8%aa%d8%a8%d9%91%d9%8e%d8%b1-%d8%a3%d9%84%d8%b9%d8%a7%d8%a8-%d9%84%d8%a7%d9%8a%d9%81-%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d9%87%d9%8a-%d8%a7%d9%84/)
12:54:54	313952/313952	---M--	200	added ('OK')	image/jpeg	etag:%227ca22eb-4ca60-5a6b58ac4d813%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/Marina-Bay-Sands-Casino.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/Marina-Bay-Sands-Casino.jpg	(from https://www.top5arabcasinos.com/marina-bay-sands-casino/)
12:54:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Sep%202020%2009:54:54%20GMT	https://www.top5arabcasinos.com/?p=1348	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/index0a64.html	(from https://www.top5arabcasinos.com/marina-bay-sands-casino/)
12:54:54	0/-1	---M--	301	error ('')			https://www.top5arabcasinos.com/bet365	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/bet365.1aa.delayed	(from https://www.top5arabcasinos.com/marina-bay-sands-casino/)
12:54:55	28523/28523	---M--	200	added ('OK')	image/jpeg	etag:%227ca333f-6f6b-5a61065a3d4a2%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%a7%d8%b3%d8%aa%d8%b1%d8%a7%d8%aa%d9%8a%d8%ac%d9%8a%d8%a9-%d8%b1%d9%88%d9%84%d9%8a%d8%aa.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%a7%d8%b3%d8%aa%d8%b1%d8%a7%d8%aa%d9%8a%d8%ac%d9%8a%d8%a9-%d8%b1%d9%88%d9%84%d9%8a%d8%aa.jpg	(from https://www.top5arabcasinos.com/%d8%a7%d8%b3%d8%aa%d8%b1%d8%a7%d8%aa%d9%8a%d8%ac%d9%8a%d8%a9-%d8%b1%d9%88%d9%84%d9%8a%d8%aa/)
12:54:56	45103/45103	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Sep%202020%2009:54:54%20GMT	https://www.top5arabcasinos.com/marina-bay-sands-casino/amp/	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/marina-bay-sands-casino/amp/index.html	(from https://www.top5arabcasinos.com/marina-bay-sands-casino/)
12:54:56	50881/50881	---M--	200	added ('OK')	image/png	etag:%227ca3345-c6c1-5a610876d2f76%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%a7%d8%ad%d8%aa%d9%85%d8%a7%d9%84%d8%a7%d8%aa-%d8%a7%d8%b3%d8%aa%d8%b1%d8%a7%d8%aa%d9%8a%d8%ac%d9%8a%d8%a9-%d8%b1%d9%88%d9%84%d9%8a%d8%aa-%d9%85%d8%a7%d8%b1%d8%aa%d9%8a%d9%86%d8%ac%d8%a7%d9%84.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%a7%d8%ad%d8%aa%d9%85%d8%a7%d9%84%d8%a7%d8%aa-%d8%a7%d8%b3%d8%aa%d8%b1%d8%a7%d8%aa%d9%8a%d8%ac%d9%8a%d8%a9-%d8%b1%d9%88%d9%84%d9%8a%d8%aa-%d9%85%d8%a7%d8%b1%d8%aa%d9%8a%d9%86%d8%ac%d8%a7%d9%84.png	(from https://www.top5arabcasinos.com/%d8%a7%d8%b3%d8%aa%d8%b1%d8%a7%d8%aa%d9%8a%d8%ac%d9%8a%d8%a9-%d8%b1%d9%88%d9%84%d9%8a%d8%aa/)
12:54:57	34289/34289	---M--	200	added ('OK')	image/png	etag:%227ca334d-85f1-5a6108ccf0217%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af%d9%8a%d8%a7%d8%aa-%d9%84%d8%a7%d8%a8%d9%88%d8%aa%d8%b4%d9%8a%d8%b1.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af%d9%8a%d8%a7%d8%aa-%d9%84%d8%a7%d8%a8%d9%88%d8%aa%d8%b4%d9%8a%d8%b1.png	(from https://www.top5arabcasinos.com/%d8%a7%d8%b3%d8%aa%d8%b1%d8%a7%d8%aa%d9%8a%d8%ac%d9%8a%d8%a9-%d8%b1%d9%88%d9%84%d9%8a%d8%aa/)
